Leistung,temperature_2m_templin,cloud_cover_templin,shortwave_radiation_templin,diffuse_radiation_templin,direct_normal_irradiance_templin,temperature_2m_kastellaun,cloud_cover_kastellaun,shortwave_radiation_kastellaun,diffuse_radiation_kastellaun,direct_normal_irradiance_kastellaun,temperature_2m_guetersloh,cloud_cover_guetersloh,shortwave_radiation_guetersloh,diffuse_radiation_guetersloh,direct_normal_irradiance_guetersloh,temperature_2m_ingolstadt,cloud_cover_ingolstadt,shortwave_radiation_ingolstadt,diffuse_radiation_ingolstadt,direct_normal_irradiance_ingolstadt,temperature_2m_erfurt,cloud_cover_erfurt,shortwave_radiation_erfurt,diffuse_radiation_erfurt,direct_normal_irradiance_erfurt,temperature_2m_neumunster,cloud_cover_neumunster,shortwave_radiation_neumunster,diffuse_radiation_neumunster,direct_normal_irradiance_neumunster
2023-01-01 00:00:00+00:00,0.0,14.5,100.0,0.0,0.0,0.0,12.1985,3.9,0.0,0.0,0.0,16.5235,80.40001,0.0,0.0,0.0,6.948,32.4,0.0,0.0,0.0,15.064,31.500002,0.0,0.0,0.0,12.962999,100.0,0.0,0.0,0.0
2023-01-01 01:00:00+00:00,0.0,15.05,100.0,0.0,0.0,0.0,11.5485,0.0,0.0,0.0,0.0,16.823502,63.000004,0.0,0.0,0.0,7.748,30.000002,0.0,0.0,0.0,14.564,30.000002,0.0,0.0,0.0,13.863,100.0,0.0,0.0,0.0
2023-01-01 02:00:00+00:00,0.0,15.65,100.0,0.0,0.0,0.0,11.2985,20.7,0.0,0.0,0.0,16.6735,85.8,0.0,0.0,0.0,8.248,30.000002,0.0,0.0,0.0,13.9140005,19.5,0.0,0.0,0.0,14.013,100.0,0.0,0.0,0.0
2023-01-01 03:00:00+00:00,0.0,15.6,100.0,0.0,0.0,0.0,11.3985,30.000002,0.0,0.0,0.0,15.8735,90.00001,0.0,0.0,0.0,8.198,31.500002,0.0,0.0,0.0,13.614,0.0,0.0,0.0,0.0,13.313,100.0,0.0,0.0,0.0
2023-01-01 04:00:00+00:00,0.0,16.1,75.3,0.0,0.0,0.0,11.4985,28.2,0.0,0.0,0.0,14.9235,100.0,0.0,0.0,0.0,8.098,32.100002,0.0,0.0,0.0,13.364,11.1,0.0,0.0,0.0,12.613,100.0,0.0,0.0,0.0
2023-01-01 05:00:00+00:00,0.0,15.85,90.90001,0.0,0.0,0.0,11.3985,21.0,0.0,0.0,0.0,14.5234995,100.0,0.0,0.0,0.0,7.248,50.100002,0.0,0.0,0.0,13.214001,29.400002,0.0,0.0,0.0,12.113,100.0,0.0,0.0,0.0
2023-01-01 06:00:00+00:00,0.4,15.25,56.100002,0.0,0.0,0.0,11.0485,100.0,0.0,0.0,0.0,14.0735,100.0,0.0,0.0,0.0,7.348,28.5,0.0,0.0,0.0,13.114,30.000002,0.0,0.0,0.0,11.763,100.0,0.0,0.0,0.0
2023-01-01 07:00:00+00:00,2499.2,14.55,79.200005,0.0,0.0,0.0,11.3485,100.0,0.0,0.0,0.0,14.0234995,100.0,0.0,0.0,0.0,7.298,33.0,0.0,0.0,0.0,12.814,29.400002,0.0,0.0,0.0,11.912999,100.0,0.0,0.0,0.0
2023-01-01 08:00:00+00:00,16368.9,14.65,90.90001,4.0,4.0,0.0,11.4485,69.0,3.0,3.0,0.0,13.8735,89.40001,1.0,1.0,0.0,8.948,61.800003,19.0,11.0,92.01177,12.864,60.3,9.0,8.0,13.9479685,12.113,86.4,0.0,0.0,0.0
2023-01-01 09:00:00+00:00,31014.8,14.75,93.600006,27.0,23.0,34.70468,11.4485,100.0,59.0,41.0,150.76479,13.2235,100.0,10.0,9.0,9.163661,10.948,23.7,96.0,50.0,293.9448,13.264,47.4,74.0,45.0,232.24545,11.662999,75.3,33.0,28.0,51.325233
2023-01-01 10:00:00+00:00,40740.2,14.65,77.4,89.0,83.0,32.052956,11.8985,68.4,106.0,74.0,155.8326,13.1235,89.100006,28.0,28.0,0.0,12.698,26.400002,202.0,57.0,589.9744,14.014,100.0,153.0,58.0,452.63522,11.662999,65.4,94.0,53.0,261.06595
2023-01-01 11:00:00+00:00,42720.700000000004,14.65,90.600006,111.0,82.0,125.96782,12.0985,82.8,151.0,92.0,221.36835,13.4235,98.1,84.0,81.0,12.528255,14.448,24.0,268.0,54.0,717.3828,14.1640005,97.8,65.0,64.0,3.8343496,11.863,39.0,141.0,62.0,381.37738
2023-01-01 12:00:00+00:00,37363.5,14.75,33.9,40.0,40.0,0.0,12.5985,63.9,166.0,124.0,145.26035,13.8735,73.8,146.0,107.0,150.80254,15.248,30.300003,281.0,56.0,724.6033,14.314,95.100006,140.0,100.0,146.37288,12.013,14.1,161.0,70.0,410.6943
2023-01-01 13:00:00+00:00,24116.5,14.5,50.100002,114.0,90.0,117.091095,12.6485,92.700005,170.0,93.0,283.4579,13.5234995,54.600002,138.0,90.0,200.65582,15.398,4.5,246.0,57.0,671.2429,14.064,100.0,76.0,67.0,36.51762,11.863,34.5,160.0,47.0,566.80536
2023-01-01 14:00:00+00:00,8840.7,13.9,91.5,73.0,56.0,122.819435,12.0985,100.0,87.0,82.0,23.229445,13.6235,80.7,90.0,74.0,87.63336,14.298,29.7,177.0,44.0,623.1366,13.864,76.5,73.0,61.0,65.87148,11.513,30.900002,74.0,64.0,70.41298
2023-01-01 15:00:00+00:00,484.79999999999995,13.3,100.0,15.0,14.0,11.952718,11.5985,100.0,34.0,33.0,7.933709,12.9735,100.0,34.0,34.0,0.0,10.748,29.400002,73.0,34.0,320.666,13.1640005,87.00001,38.0,33.0,46.94804,10.813,48.600002,27.0,22.0,56.92387
2023-01-01 16:00:00+00:00,0.0,12.75,51.0,0.0,0.0,0.0,10.9485,96.3,2.0,2.0,0.0,12.4235,91.8,1.0,1.0,0.0,7.998,30.000002,4.0,3.0,16.340803,12.6640005,88.5,1.0,1.0,0.0,10.363,91.8,0.0,0.0,0.0
2023-01-01 17:00:00+00:00,0.0,11.35,48.0,0.0,0.0,0.0,10.6485,90.00001,0.0,0.0,0.0,11.9235,90.00001,0.0,0.0,0.0,7.248,27.300001,0.0,0.0,0.0,12.064,87.0,0.0,0.0,0.0,10.462999,90.600006,0.0,0.0,0.0
2023-01-01 18:00:00+00:00,0.0,10.5,58.200005,0.0,0.0,0.0,10.2985,89.700005,0.0,0.0,0.0,11.6735,90.00001,0.0,0.0,0.0,6.148,28.500002,0.0,0.0,0.0,12.464001,90.00001,0.0,0.0,0.0,10.313,100.0,0.0,0.0,0.0
2023-01-01 19:00:00+00:00,0.0,10.05,91.5,0.0,0.0,0.0,10.9485,90.600006,0.0,0.0,0.0,11.2734995,100.0,0.0,0.0,0.0,5.398,15.6,0.0,0.0,0.0,12.814,93.0,0.0,0.0,0.0,10.363,100.0,0.0,0.0,0.0
2023-01-01 20:00:00+00:00,0.0,10.55,93.600006,0.0,0.0,0.0,11.0485,89.700005,0.0,0.0,0.0,11.3235,93.600006,0.0,0.0,0.0,5.248,10.200001,0.0,0.0,0.0,12.364,74.4,0.0,0.0,0.0,10.363,91.8,0.0,0.0,0.0
2023-01-01 21:00:00+00:00,0.0,10.7,90.00001,0.0,0.0,0.0,11.7485,33.600002,0.0,0.0,0.0,10.9735,100.0,0.0,0.0,0.0,4.648,29.7,0.0,0.0,0.0,12.514,74.4,0.0,0.0,0.0,10.162999,90.00001,0.0,0.0,0.0
2023-01-01 22:00:00+00:00,0.0,10.7,93.600006,0.0,0.0,0.0,11.0985,34.500004,0.0,0.0,0.0,11.2235,100.0,0.0,0.0,0.0,8.448,24.900002,0.0,0.0,0.0,12.064,90.00001,0.0,0.0,0.0,9.962999,99.0,0.0,0.0,0.0
2023-01-01 23:00:00+00:00,0.0,10.55,98.100006,0.0,0.0,0.0,10.9485,70.5,0.0,0.0,0.0,11.7734995,100.0,0.0,0.0,0.0,8.048,16.2,0.0,0.0,0.0,13.264,61.5,0.0,0.0,0.0,9.513,95.4,0.0,0.0,0.0
2023-01-02 00:00:00+00:00,0.0,10.1,100.0,0.0,0.0,0.0,12.5985,40.200005,0.0,0.0,0.0,12.1735,93.600006,0.0,0.0,0.0,4.398,20.7,0.0,0.0,0.0,13.514,47.4,0.0,0.0,0.0,9.363,100.0,0.0,0.0,0.0
2023-01-02 01:00:00+00:00,0.0,9.95,100.0,0.0,0.0,0.0,11.7985,41.4,0.0,0.0,0.0,12.8235,96.3,0.0,0.0,0.0,2.448,21.6,0.0,0.0,0.0,13.564,70.8,0.0,0.0,0.0,9.412999,100.0,0.0,0.0,0.0
2023-01-02 02:00:00+00:00,0.0,10.05,100.0,0.0,0.0,0.0,11.4485,45.300003,0.0,0.0,0.0,13.3235,90.0,0.0,0.0,0.0,1.9979999,25.800001,0.0,0.0,0.0,13.4140005,59.4,0.0,0.0,0.0,9.462999,100.0,0.0,0.0,0.0
2023-01-02 03:00:00+00:00,0.0,10.35,100.0,0.0,0.0,0.0,11.1985,51.9,0.0,0.0,0.0,13.0234995,96.3,0.0,0.0,0.0,2.448,14.400001,0.0,0.0,0.0,12.714001,41.4,0.0,0.0,0.0,9.462999,100.0,0.0,0.0,0.0
2023-01-02 04:00:00+00:00,0.0,10.6,100.0,0.0,0.0,0.0,11.3985,47.700005,0.0,0.0,0.0,13.0234995,100.0,0.0,0.0,0.0,2.348,27.000002,0.0,0.0,0.0,12.6640005,45.9,0.0,0.0,0.0,9.912999,100.0,0.0,0.0,0.0
2023-01-02 05:00:00+00:00,0.0,10.65,99.0,0.0,0.0,0.0,11.4485,84.3,0.0,0.0,0.0,12.9735,100.0,0.0,0.0,0.0,2.098,22.5,0.0,0.0,0.0,12.564,87.9,0.0,0.0,0.0,10.813,100.0,0.0,0.0,0.0
2023-01-02 06:00:00+00:00,0.4,11.25,90.00001,0.0,0.0,0.0,11.1485,89.4,0.0,0.0,0.0,13.0234995,90.90001,0.0,0.0,0.0,1.2479999,21.900002,0.0,0.0,0.0,12.814,68.4,0.0,0.0,0.0,11.113,100.0,0.0,0.0,0.0
2023-01-02 07:00:00+00:00,2107.3,11.65,90.00001,0.0,0.0,0.0,10.7485,77.700005,0.0,0.0,0.0,12.5234995,98.100006,0.0,0.0,0.0,1.398,3.3000002,0.0,0.0,0.0,12.4140005,80.4,0.0,0.0,0.0,11.212999,100.0,0.0,0.0,0.0
2023-01-02 08:00:00+00:00,13316.6,11.85,80.40001,5.0,5.0,0.0,9.9985,100.0,4.0,4.0,0.0,12.1735,99.600006,1.0,1.0,0.0,2.598,4.2000003,23.0,10.0,149.20193,12.6640005,71.40001,6.0,6.0,0.0,11.412999,100.0,0.0,0.0,0.0
2023-01-02 09:00:00+00:00,25556.1,12.0,88.200005,52.0,44.0,69.15253,10.4485,100.0,41.0,36.0,41.766514,11.9235,100.0,8.0,8.0,0.0,5.748,26.1,118.0,38.0,509.51315,12.714001,79.5,49.0,36.0,103.798,11.513,100.0,7.0,7.0,0.0
2023-01-02 10:00:00+00:00,34046.8,12.5,89.40001,59.0,54.0,26.572918,10.7985,100.0,88.0,85.0,14.553579,11.2734995,100.0,47.0,46.0,5.4379625,8.798,25.500002,211.0,49.0,656.8846,13.214001,76.200005,77.0,58.0,90.147705,11.763,100.0,52.0,50.0,12.660714
2023-01-02 11:00:00+00:00,35156.4,12.9,87.00001,60.0,57.0,12.959088,10.3985,100.0,69.0,66.0,11.209146,10.4735,100.0,25.0,25.0,0.0,10.698,26.400002,270.0,56.0,714.5469,13.114,87.00001,74.0,62.0,45.800262,11.363,100.0,49.0,49.0,0.0
2023-01-02 12:00:00+00:00,27340.4,14.55,72.9,41.0,41.0,0.0,9.6485,100.0,56.0,56.0,0.0,10.4235,100.0,46.0,43.0,11.534405,11.848,28.800001,283.0,58.0,721.08685,14.764,75.0,44.0,44.0,0.0,9.662999,100.0,13.0,13.0,0.0
2023-01-02 13:00:00+00:00,15646.3,14.5,99.0,101.0,84.0,82.19898,9.0485,100.0,59.0,59.0,0.0,9.9235,100.0,41.0,40.0,4.1497498,12.398,29.1,235.0,75.0,564.61206,14.314,100.0,105.0,62.0,173.20145,8.912999,95.399994,43.0,43.0,0.0
2023-01-02 14:00:00+00:00,4877.3,14.15,100.0,64.0,58.0,42.71082,8.5985,100.0,15.0,15.0,0.0,9.7235,100.0,76.0,55.0,113.76897,11.498,28.2,176.0,48.0,593.9748,13.464001,100.0,56.0,54.0,10.856568,8.063,87.6,77.0,59.0,124.97054
2023-01-02 15:00:00+00:00,211.4,12.9,83.40001,15.0,14.0,11.79772,8.3485,100.0,13.0,13.0,0.0,9.1735,100.0,24.0,24.0,0.0,9.648,30.000002,76.0,34.0,342.08603,12.614,100.0,22.0,21.0,9.290912,7.563,100.0,21.0,17.0,44.981125
2023-01-02 16:00:00+00:00,0.0,12.0,100.0,0.0,0.0,0.0,7.8485003,90.0,3.0,3.0,0.0,8.9735,100.0,1.0,1.0,0.0,6.548,87.600006,4.0,4.0,0.0,11.964001,100.0,0.0,0.0,0.0,7.013,88.8,0.0,0.0,0.0
2023-01-02 17:00:00+00:00,0.0,11.05,55.8,0.0,0.0,0.0,7.2985,50.1,0.0,0.0,0.0,8.6735,100.0,0.0,0.0,0.0,7.948,88.200005,0.0,0.0,0.0,11.1640005,100.0,0.0,0.0,0.0,6.763,100.0,0.0,0.0,0.0
2023-01-02 18:00:00+00:00,0.0,9.4,40.799995,0.0,0.0,0.0,6.5985003,92.4,0.0,0.0,0.0,8.1235,100.0,0.0,0.0,0.0,7.948,93.600006,0.0,0.0,0.0,10.564,100.0,0.0,0.0,0.0,7.163,100.0,0.0,0.0,0.0
2023-01-02 19:00:00+00:00,0.0,8.4,69.0,0.0,0.0,0.0,6.7985,91.2,0.0,0.0,0.0,8.3235,100.0,0.0,0.0,0.0,8.298,90.3,0.0,0.0,0.0,10.214001,84.6,0.0,0.0,0.0,7.013,84.600006,0.0,0.0,0.0
2023-01-02 20:00:00+00:00,0.0,8.45,60.900005,0.0,0.0,0.0,6.7485,90.0,0.0,0.0,0.0,7.9235,63.9,0.0,0.0,0.0,8.448,93.9,0.0,0.0,0.0,9.614,100.0,0.0,0.0,0.0,6.113,90.6,0.0,0.0,0.0
2023-01-02 21:00:00+00:00,0.0,8.2,66.3,0.0,0.0,0.0,6.2485,100.0,0.0,0.0,0.0,6.9735,71.1,0.0,0.0,0.0,8.698,100.0,0.0,0.0,0.0,9.314,76.5,0.0,0.0,0.0,5.713,90.0,0.0,0.0,0.0
2023-01-02 22:00:00+00:00,0.0,7.95,43.8,0.0,0.0,0.0,5.8985,100.0,0.0,0.0,0.0,6.8735,93.0,0.0,0.0,0.0,8.998,100.0,0.0,0.0,0.0,8.764,31.2,0.0,0.0,0.0,5.913,90.0,0.0,0.0,0.0
2023-01-02 23:00:00+00:00,0.0,7.45,34.2,0.0,0.0,0.0,5.7985,100.0,0.0,0.0,0.0,6.8234997,93.6,0.0,0.0,0.0,9.098,100.0,0.0,0.0,0.0,7.8139997,38.4,0.0,0.0,0.0,5.613,36.899998,0.0,0.0,0.0
2023-01-03 00:00:00+00:00,0.0,7.5,59.399998,0.0,0.0,0.0,6.3485003,100.0,0.0,0.0,0.0,6.5734997,99.6,0.0,0.0,0.0,8.998,100.0,0.0,0.0,0.0,7.414,57.0,0.0,0.0,0.0,5.313,29.699999,0.0,0.0,0.0
2023-01-03 01:00:00+00:00,0.0,6.95,90.0,0.0,0.0,0.0,6.0985003,100.0,0.0,0.0,0.0,6.4235,74.1,0.0,0.0,0.0,8.148,100.0,0.0,0.0,0.0,7.164,60.3,0.0,0.0,0.0,5.113,88.2,0.0,0.0,0.0
2023-01-03 02:00:00+00:00,0.0,6.4,90.0,0.0,0.0,0.0,5.7485,100.0,0.0,0.0,0.0,6.2735,96.0,0.0,0.0,0.0,7.398,91.8,0.0,0.0,0.0,6.914,33.9,0.0,0.0,0.0,5.713,90.0,0.0,0.0,0.0
2023-01-03 03:00:00+00:00,0.0,6.15,90.0,0.0,0.0,0.0,5.3485003,100.0,0.0,0.0,0.0,6.2735,100.0,0.0,0.0,0.0,6.398,90.00001,0.0,0.0,0.0,6.414,37.2,0.0,0.0,0.0,5.513,90.299995,0.0,0.0,0.0
2023-01-03 04:00:00+00:00,0.0,6.25,90.0,0.0,0.0,0.0,5.5985003,94.2,0.0,0.0,0.0,6.2735,100.0,0.0,0.0,0.0,5.848,96.3,0.0,0.0,0.0,6.0639997,31.2,0.0,0.0,0.0,5.363,94.2,0.0,0.0,0.0
2023-01-03 05:00:00+00:00,0.0,6.1,90.0,0.0,0.0,0.0,5.2485,90.0,0.0,0.0,0.0,6.0235,100.0,0.0,0.0,0.0,4.898,100.0,0.0,0.0,0.0,5.514,27.300001,0.0,0.0,0.0,5.063,67.2,0.0,0.0,0.0
2023-01-03 06:00:00+00:00,0.1,5.9,90.0,0.0,0.0,0.0,4.8485003,90.0,0.0,0.0,0.0,5.9235,91.8,0.0,0.0,0.0,4.598,100.0,0.0,0.0,0.0,4.864,9.299999,0.0,0.0,0.0,4.413,43.2,0.0,0.0,0.0
2023-01-03 07:00:00+00:00,1094.6,5.55,93.6,0.0,0.0,0.0,4.5985003,85.2,0.0,0.0,0.0,5.4235,26.099998,0.0,0.0,0.0,3.9980001,63.3,0.0,0.0,0.0,4.514,15.299999,0.0,0.0,0.0,3.963,17.099998,0.0,0.0,0.0
2023-01-03 08:00:00+00:00,11732.400000000001,5.15,90.0,3.0,3.0,0.0,4.3985,90.0,4.0,3.0,15.924988,4.4735,90.0,3.0,2.0,17.773874,4.098,100.0,17.0,15.0,22.889685,4.914,45.0,11.0,7.0,55.409336,3.163,38.4,1.0,1.0,0.0
2023-01-03 09:00:00+00:00,28084.4,5.05,90.0,36.0,34.0,17.214111,4.7985,34.8,64.0,39.0,208.1579,5.1235,60.3,44.0,28.0,145.57622,5.748,100.0,86.0,69.0,107.83059,6.264,90.0,71.0,41.0,238.68944,3.463,25.199999,41.0,24.0,172.96597
2023-01-03 10:00:00+00:00,43617.9,5.15,90.0,83.0,76.0,36.98568,5.8985,90.0,151.0,57.0,454.0031,6.3735,47.699997,119.0,60.0,319.15045,6.248,100.0,124.0,109.0,60.58415,6.7139997,90.0,96.0,92.0,18.887842,3.813,7.2,111.0,50.0,383.60104
2023-01-03 11:00:00+00:00,47710.8,5.3,90.0,111.0,85.0,111.63078,6.1985,90.0,144.0,105.0,145.04468,7.4735,24.6,156.0,86.0,289.35864,7.048,100.0,181.0,133.0,159.57265,7.164,90.0,141.0,106.0,132.90556,4.363,0.0,174.0,51.0,586.49286
2023-01-03 12:00:00+00:00,39363.8,5.85,90.0,122.0,82.0,166.9649,6.7485,93.3,88.0,85.0,10.2687845,8.7734995,100.0,214.0,68.0,557.8945,7.448,100.0,231.0,130.0,321.9921,8.1640005,11.7,164.0,106.0,209.80179,5.113,0.0,196.0,50.0,649.6221
2023-01-03 13:00:00+00:00,25764.199999999997,6.0,45.0,75.0,62.0,62.262703,6.9985,79.5,172.0,101.0,257.9393,8.9235,55.2,92.0,73.0,78.23057,7.948,100.0,141.0,118.0,80.610855,8.464001,23.4,196.0,65.0,523.571,5.163,0.0,174.0,45.0,635.24097
2023-01-03 14:00:00+00:00,9626.2,5.55,7.2,82.0,44.0,266.34518,6.7485,50.4,119.0,64.0,250.72151,8.6235,15.299999,115.0,51.0,342.76233,8.098,93.6,111.0,81.0,137.81557,8.114,3.6,134.0,53.0,434.5642,4.513,0.0,113.0,37.0,519.91425
2023-01-03 15:00:00+00:00,550.1,2.8,16.199999,24.0,15.0,104.737816,6.1485,40.2,72.0,38.0,264.79715,7.7735,33.899998,60.0,27.0,296.86746,7.398,6.2999997,37.0,27.0,80.64796,6.614,1.8,59.0,25.0,312.41476,2.763,0.6,36.0,16.0,222.01697
2023-01-03 16:00:00+00:00,0.0,2.85,62.1,0.0,0.0,0.0,5.2985,24.3,10.0,6.0,55.092884,6.8234997,53.999996,3.0,2.0,17.317583,3.398,8.099999,5.0,3.0,31.477222,5.364,2.1,2.0,2.0,0.0,2.363,100.0,0.0,0.0,0.0
2023-01-03 17:00:00+00:00,0.0,2.55,1.8,0.0,0.0,0.0,4.8985,43.199997,0.0,0.0,0.0,6.2235,48.6,0.0,0.0,0.0,2.2979999,7.2,0.0,0.0,0.0,4.9639997,20.699999,0.0,0.0,0.0,4.313,100.0,0.0,0.0,0.0
2023-01-03 18:00:00+00:00,0.0,1.05,0.0,0.0,0.0,0.0,4.5485,41.100002,0.0,0.0,0.0,5.5734997,31.8,0.0,0.0,0.0,1.398,24.3,0.0,0.0,0.0,4.664,14.099999,0.0,0.0,0.0,5.213,100.0,0.0,0.0,0.0
2023-01-03 19:00:00+00:00,0.0,0.75,91.5,0.0,0.0,0.0,4.3985,55.2,0.0,0.0,0.0,5.3735,45.300003,0.0,0.0,0.0,1.7479999,11.7,0.0,0.0,0.0,4.764,4.5,0.0,0.0,0.0,5.813,100.0,0.0,0.0,0.0
2023-01-03 20:00:00+00:00,0.0,3.15,100.0,0.0,0.0,0.0,4.5485,100.0,0.0,0.0,0.0,5.3735,44.4,0.0,0.0,0.0,2.948,1.8,0.0,0.0,0.0,5.0639997,5.4,0.0,0.0,0.0,5.913,100.0,0.0,0.0,0.0
2023-01-03 21:00:00+00:00,0.0,4.35,28.2,0.0,0.0,0.0,4.9485,20.7,0.0,0.0,0.0,5.5734997,49.200005,0.0,0.0,0.0,2.698,4.5,0.0,0.0,0.0,5.114,43.2,0.0,0.0,0.0,6.213,100.0,0.0,0.0,0.0
2023-01-03 22:00:00+00:00,0.0,3.9,50.1,0.0,0.0,0.0,4.5485,68.40001,0.0,0.0,0.0,5.4235,80.700005,0.0,0.0,0.0,2.5479999,93.6,0.0,0.0,0.0,5.0639997,37.8,0.0,0.0,0.0,6.513,77.40001,0.0,0.0,0.0
2023-01-03 23:00:00+00:00,0.0,3.65,30.000002,0.0,0.0,0.0,4.9485,58.5,0.0,0.0,0.0,5.7735,47.700005,0.0,0.0,0.0,2.398,79.799995,0.0,0.0,0.0,5.114,23.099998,0.0,0.0,0.0,6.163,100.0,0.0,0.0,0.0
2023-01-04 00:00:00+00:00,0.0,3.7,81.0,0.0,0.0,0.0,5.3485003,92.100006,0.0,0.0,0.0,6.7735,39.0,0.0,0.0,0.0,-0.552,84.6,0.0,0.0,0.0,5.114,25.8,0.0,0.0,0.0,6.113,100.0,0.0,0.0,0.0
2023-01-04 01:00:00+00:00,0.0,3.05,37.2,0.0,0.0,0.0,4.9985,100.0,0.0,0.0,0.0,6.7235,87.3,0.0,0.0,0.0,-0.102,100.0,0.0,0.0,0.0,5.364,21.0,0.0,0.0,0.0,6.513,100.0,0.0,0.0,0.0
2023-01-04 02:00:00+00:00,0.0,2.95,48.0,0.0,0.0,0.0,5.7985,100.0,0.0,0.0,0.0,7.2735,100.0,0.0,0.0,0.0,0.49800003,100.0,0.0,0.0,0.0,5.5639997,43.5,0.0,0.0,0.0,6.663,100.0,0.0,0.0,0.0
2023-01-04 03:00:00+00:00,0.0,3.3,26.1,0.0,0.0,0.0,5.7485,92.700005,0.0,0.0,0.0,7.8234997,100.0,0.0,0.0,0.0,2.148,100.0,0.0,0.0,0.0,5.664,67.8,0.0,0.0,0.0,6.913,100.0,0.0,0.0,0.0
2023-01-04 04:00:00+00:00,0.0,3.35,42.0,0.0,0.0,0.0,5.8985,100.0,0.0,0.0,0.0,7.8735,100.0,0.0,0.0,0.0,2.698,94.2,0.0,0.0,0.0,5.7139997,100.0,0.0,0.0,0.0,6.663,100.0,0.0,0.0,0.0
2023-01-04 05:00:00+00:00,0.0,3.65,40.800003,0.0,0.0,0.0,6.3485003,100.0,0.0,0.0,0.0,8.1735,100.0,0.0,0.0,0.0,3.098,93.0,0.0,0.0,0.0,5.764,100.0,0.0,0.0,0.0,6.913,100.0,0.0,0.0,0.0
2023-01-04 06:00:00+00:00,0.3,4.05,75.600006,0.0,0.0,0.0,6.5485,100.0,0.0,0.0,0.0,8.6235,100.0,0.0,0.0,0.0,3.848,100.0,0.0,0.0,0.0,6.614,100.0,0.0,0.0,0.0,7.313,100.0,0.0,0.0,0.0
2023-01-04 07:00:00+00:00,1337.1999999999998,5.0,89.700005,0.0,0.0,0.0,6.7985,100.0,0.0,0.0,0.0,9.4235,100.0,0.0,0.0,0.0,3.898,100.0,0.0,0.0,0.0,7.164,100.0,0.0,0.0,0.0,7.863,100.0,0.0,0.0,0.0
2023-01-04 08:00:00+00:00,6793.1,5.2,100.0,3.0,3.0,0.0,7.0985003,100.0,1.0,1.0,0.0,9.9235,100.0,0.0,0.0,0.0,4.248,100.0,14.0,14.0,0.0,7.164,100.0,1.0,1.0,0.0,8.662999,100.0,0.0,0.0,0.0
2023-01-04 09:00:00+00:00,11329.4,5.8,100.0,9.0,9.0,0.0,7.6485,100.0,15.0,15.0,0.0,10.3735,100.0,9.0,9.0,0.0,5.248,92.4,52.0,48.0,25.249807,7.5639997,100.0,14.0,14.0,0.0,9.513,100.0,6.0,6.0,0.0
2023-01-04 10:00:00+00:00,12143.2,6.5,100.0,16.0,16.0,0.0,7.6985,100.0,36.0,36.0,0.0,10.2734995,100.0,22.0,22.0,0.0,5.998,99.0,75.0,68.0,28.148026,8.214,100.0,30.0,30.0,0.0,10.162999,100.0,17.0,17.0,0.0
2023-01-04 11:00:00+00:00,11333.6,7.2,100.0,18.0,18.0,0.0,7.8485003,100.0,66.0,59.0,25.901598,10.5735,100.0,19.0,19.0,0.0,6.948,100.0,76.0,76.0,0.0,8.814,100.0,43.0,43.0,0.0,10.363,100.0,16.0,16.0,0.0
2023-01-04 12:00:00+00:00,9929.2,7.35,100.0,11.0,11.0,0.0,7.2985,100.0,52.0,51.0,3.4031422,10.4735,100.0,24.0,24.0,0.0,7.098,100.0,86.0,84.0,6.3403087,7.914,100.0,41.0,41.0,0.0,10.863,100.0,30.0,30.0,0.0
2023-01-04 13:00:00+00:00,7172.5,8.15,100.0,19.0,19.0,0.0,7.8485003,100.0,65.0,65.0,0.0,10.6735,100.0,23.0,23.0,0.0,8.148,100.0,77.0,70.0,24.357489,8.214,100.0,44.0,44.0,0.0,11.162999,100.0,25.0,25.0,0.0
2023-01-04 14:00:00+00:00,2874.2,8.75,100.0,17.0,17.0,0.0,7.9484997,100.0,36.0,36.0,0.0,11.0234995,100.0,13.0,13.0,0.0,8.748,100.0,82.0,68.0,63.64033,8.6640005,100.0,52.0,50.0,10.599471,10.912999,100.0,33.0,33.0,0.0
2023-01-04 15:00:00+00:00,151.0,9.2,100.0,6.0,6.0,0.0,8.2985,100.0,20.0,20.0,0.0,11.0735,100.0,10.0,10.0,0.0,8.898,100.0,24.0,24.0,0.0,8.964001,100.0,13.0,13.0,0.0,10.212999,100.0,18.0,16.0,21.904457
2023-01-04 16:00:00+00:00,0.0,9.4,100.0,0.0,0.0,0.0,8.4985,100.0,2.0,2.0,0.0,10.8235,100.0,1.0,1.0,0.0,8.998,100.0,1.0,1.0,0.0,9.4140005,100.0,1.0,1.0,0.0,10.013,100.0,0.0,0.0,0.0
2023-01-04 17:00:00+00:00,0.0,9.15,100.0,0.0,0.0,0.0,8.7485,100.0,0.0,0.0,0.0,11.1235,100.0,0.0,0.0,0.0,9.148,76.200005,0.0,0.0,0.0,9.9140005,100.0,0.0,0.0,0.0,9.412999,100.0,0.0,0.0,0.0
2023-01-04 18:00:00+00:00,0.0,9.8,100.0,0.0,0.0,0.0,9.0485,100.0,0.0,0.0,0.0,10.6235,100.0,0.0,0.0,0.0,8.698,100.0,0.0,0.0,0.0,10.314,100.0,0.0,0.0,0.0,8.962999,100.0,0.0,0.0,0.0
